project,file,class,method,methodSignature,line,eligible,discardReasons,ccBefore,ccAfter,delta,outerCondition,innerCondition
commons-lang,org/apache/commons/lang3/reflect/MethodUtils.java,MethodUtils,getMatchingMethod,"Method getMatchingMethod(Class<?>, String, Class<?>...)",425,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/MethodUtils.java,MethodUtils,getOverrideHierarchy,"Set<Method> getOverrideHierarchy(Method, Interfaces)",539,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/MethodUtils.java,MethodUtils,getOverrideHierarchy,"Set<Method> getOverrideHierarchy(Method, Interfaces)",542,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-lang,org/apache/commons/lang3/reflect/MethodUtils.java,MethodUtils,getOverrideHierarchy,"Set<Method> getOverrideHierarchy(Method, Interfaces)",552,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/MethodUtils.java,MethodUtils,getVarArgs,"Object[] getVarArgs(Object[], Class<?>[])",571,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/MethodUtils.java,MethodUtils,getVarArgs,"Object[] getVarArgs(Object[], Class<?>[])",591,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/MethodUtils.java,MethodUtils,invokeExactMethod,"Object invokeExactMethod(Object, String, Object[], Class<?>[])",679,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/MethodUtils.java,MethodUtils,invokeExactStaticMethod,"Object invokeExactStaticMethod(Class<?>, String, Object[], Class<?>[])",736,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/MethodUtils.java,MethodUtils,invokeMethod,"Object invokeMethod(Object, boolean, String, Object[], Class<?>[])",826,NO,OUTER_HAS_ELSE,,,,,
commons-lang,org/apache/commons/lang3/reflect/MethodUtils.java,MethodUtils,invokeMethod,"Object invokeMethod(Object, boolean, String, Object[], Class<?>[])",829,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/MethodUtils.java,MethodUtils,invokeMethod,"Object invokeMethod(Object, boolean, String, Object[], Class<?>[])",837,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/MethodUtils.java,MethodUtils,invokeStaticMethod,"Object invokeStaticMethod(Class<?>, String, Object[], Class<?>[])",985,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/MethodUtils.java,MethodUtils,toVarArgs,"Object[] toVarArgs(Method, Object[])",994,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeLiteral.java,TypeLiteral,equals,boolean equals(Object),100,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeLiteral.java,TypeLiteral,equals,boolean equals(Object),103,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,appendAllTo,"StringBuilder appendAllTo(StringBuilder, String, T...)",301,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,appendRecursiveTypes,"void appendRecursiveTypes(StringBuilder, int[], Type[])",318,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,classToString,String classToString(Class<?>),331,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,classToString,String classToString(Class<?>),337,NO,OUTER_HAS_ELSE,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,classToString,String classToString(Class<?>),342,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,containsTypeVariables,boolean containsTypeVariables(Type),358,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,containsTypeVariables,boolean containsTypeVariables(Type),361,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,containsTypeVariables,boolean containsTypeVariables(Type),364,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,containsTypeVariables,boolean containsTypeVariables(Type),366,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,containsTypeVariables,boolean containsTypeVariables(Type),372,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,containsTypeVariables,boolean containsTypeVariables(Type),377,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,determineTypeArguments,"Map<TypeVariable<?>, Type> determineTypeArguments(Class<?>, ParameterizedType)",428,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,determineTypeArguments,"Map<TypeVariable<?>, Type> determineTypeArguments(Class<?>, ParameterizedType)",432,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,determineTypeArguments,"Map<TypeVariable<?>, Type> determineTypeArguments(Class<?>, ParameterizedType)",440,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,equals,"boolean equals(ParameterizedType, Type)",477,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,equals,"boolean equals(ParameterizedType, Type)",479,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,equals,"boolean equals(Type, Type)",496,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,equals,"boolean equals(Type, Type)",499,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,equals,"boolean equals(Type, Type)",502,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,equals,"boolean equals(Type, Type)",505,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,equals,"boolean equals(Type[], Type[])",520,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,equals,"boolean equals(Type[], Type[])",522,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,equals,"boolean equals(WildcardType, Type)",540,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,findRecursiveTypes,int[] findRecursiveTypes(ParameterizedType),570,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getArrayComponentType,Type getArrayComponentType(Type),608,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getArrayComponentType,Type getArrayComponentType(Type),612,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getClosestParentType,"Type getClosestParentType(Class<?>, Class<?>)",628,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getClosestParentType,"Type getClosestParentType(Class<?>, Class<?>)",638,NO,OUTER_HAS_ELSE,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getClosestParentType,"Type getClosestParentType(Class<?>, Class<?>)",640,NO,OUTER_HAS_ELSE,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getClosestParentType,"Type getClosestParentType(Class<?>, Class<?>)",649,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getClosestParentType,"Type getClosestParentType(Class<?>, Class<?>)",656,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getRawType,Class<?> getRawType(ParameterizedType),733,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getRawType,"Class<?> getRawType(Type, Type)",753,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getRawType,"Class<?> getRawType(Type, Type)",758,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getRawType,"Class<?> getRawType(Type, Type)",763,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getRawType,"Class<?> getRawType(Type, Type)",764,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getRawType,"Class<?> getRawType(Type, Type)",773,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getRawType,"Class<?> getRawType(Type, Type)",784,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getRawType,"Class<?> getRawType(Type, Type)",791,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getRawType,"Class<?> getRawType(Type, Type)",799,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getRawType,"Class<?> getRawType(Type, Type)",809,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getTypeArguments,"Map<TypeVariable<?>, Type> getTypeArguments(Class<?>, Class<?>, Map<TypeVariable<?>, Type>)",827,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getTypeArguments,"Map<TypeVariable<?>, Type> getTypeArguments(Class<?>, Class<?>, Map<TypeVariable<?>, Type>)",832,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getTypeArguments,"Map<TypeVariable<?>, Type> getTypeArguments(Class<?>, Class<?>, Map<TypeVariable<?>, Type>)",834,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getTypeArguments,"Map<TypeVariable<?>, Type> getTypeArguments(Class<?>, Class<?>, Map<TypeVariable<?>, Type>)",849,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getTypeArguments,"Map<TypeVariable<?>, Type> getTypeArguments(ParameterizedType, Class<?>, Map<TypeVariable<?>, Type>)",887,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getTypeArguments,"Map<TypeVariable<?>, Type> getTypeArguments(ParameterizedType, Class<?>, Map<TypeVariable<?>, Type>)",894,NO,OUTER_HAS_ELSE,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getTypeArguments,"Map<TypeVariable<?>, Type> getTypeArguments(ParameterizedType, Class<?>, Map<TypeVariable<?>, Type>)",919,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getTypeArguments,"Map<TypeVariable<?>, Type> getTypeArguments(Type, Class<?>, Map<TypeVariable<?>, Type>)",980,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getTypeArguments,"Map<TypeVariable<?>, Type> getTypeArguments(Type, Class<?>, Map<TypeVariable<?>, Type>)",984,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getTypeArguments,"Map<TypeVariable<?>, Type> getTypeArguments(Type, Class<?>, Map<TypeVariable<?>, Type>)",988,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getTypeArguments,"Map<TypeVariable<?>, Type> getTypeArguments(Type, Class<?>, Map<TypeVariable<?>, Type>)",995,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getTypeArguments,"Map<TypeVariable<?>, Type> getTypeArguments(Type, Class<?>, Map<TypeVariable<?>, Type>)",998,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getTypeArguments,"Map<TypeVariable<?>, Type> getTypeArguments(Type, Class<?>, Map<TypeVariable<?>, Type>)",1006,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,getTypeArguments,"Map<TypeVariable<?>, Type> getTypeArguments(Type, Class<?>, Map<TypeVariable<?>, Type>)",1009,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, Class<?>)",1038,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, Class<?>)",1045,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, Class<?>)",1050,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, Class<?>)",1054,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, Class<?>)",1059,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, Class<?>)",1065,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, Class<?>)",1069,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, Class<?>)",1079,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, Class<?>)",1088,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, GenericArrayType, Map<TypeVariable<?>, Type>)",1107,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, GenericArrayType, Map<TypeVariable<?>, Type>)",1113,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, GenericArrayType, Map<TypeVariable<?>, Type>)",1118,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, GenericArrayType, Map<TypeVariable<?>, Type>)",1124,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, GenericArrayType, Map<TypeVariable<?>, Type>)",1132,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, GenericArrayType, Map<TypeVariable<?>, Type>)",1138,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, GenericArrayType, Map<TypeVariable<?>, Type>)",1141,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, GenericArrayType, Map<TypeVariable<?>, Type>)",1149,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, GenericArrayType, Map<TypeVariable<?>, Type>)",1153,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, GenericArrayType, Map<TypeVariable<?>, Type>)",1161,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, ParameterizedType, Map<TypeVariable<?>, Type>)",1182,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, ParameterizedType, Map<TypeVariable<?>, Type>)",1188,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, ParameterizedType, Map<TypeVariable<?>, Type>)",1193,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, ParameterizedType, Map<TypeVariable<?>, Type>)",1198,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, ParameterizedType, Map<TypeVariable<?>, Type>)",1209,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, ParameterizedType, Map<TypeVariable<?>, Type>)",1216,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, ParameterizedType, Map<TypeVariable<?>, Type>)",1229,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, ParameterizedType, Map<TypeVariable<?>, Type>)",1236,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, Type, Map<TypeVariable<?>, Type>)",1271,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, Type, Map<TypeVariable<?>, Type>)",1275,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, Type, Map<TypeVariable<?>, Type>)",1279,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, Type, Map<TypeVariable<?>, Type>)",1283,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, Type, Map<TypeVariable<?>, Type>)",1287,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, TypeVariable<?>, Map<TypeVariable<?>, Type>)",1306,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, TypeVariable<?>, Map<TypeVariable<?>, Type>)",1312,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, TypeVariable<?>, Map<TypeVariable<?>, Type>)",1317,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, TypeVariable<?>, Map<TypeVariable<?>, Type>)",1321,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, TypeVariable<?>, Map<TypeVariable<?>, Type>)",1328,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, TypeVariable<?>, Map<TypeVariable<?>, Type>)",1334,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, WildcardType, Map<TypeVariable<?>, Type>)",1354,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, WildcardType, Map<TypeVariable<?>, Type>)",1360,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils,isAssignable,"boolean isAssignable(Type, WildcardType, Map<TypeVariable<?>, Type>)",1365,NO,SINGLE_STATEMENT_NOT_IF,,,,,
